stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
2400,"PJNZ02","Podjaryszki",52.3377552600,17.0152323100,A
478,"WLOD01","Włodarska",52.4363640300,16.9474454600,A
1804,"RODKU01","Rosnówko/Dom Kultury",52.3044454046,16.7622765793,C
560,"STST02","Stary Strzeszyn",52.4516384300,16.8486845800,A
379,"SOK01","Os. Sobieskiego Komisariat",52.4660132600,16.9110653900,A
4180,"LACI42","Łacina",52.3946600000,16.9660600000,A
2448,"SEMIO01","Siekierki Wielkie/Miodowa",52.3869170000,17.1599570000,C
4246,"RONJ04","Rondo Nowaka-Jeziorańskiego",52.4019728942,16.8888669581,A
2494,"JSCEH01","Jasin/Centrum Handlowe ETC",52.4053580000,17.0960320000,B
858,"KKLUD01","Krosinko/Ludwikowska",52.2348569200,16.8175770700,C
3711,"RBWIE02","Robakowo/Wiejska",52.3119412000,17.0714530700,B
1633,"REMO01","Rezerwat Morasko",52.4878970700,16.8976977800,A
4305,"KRPOS02","Krosno/Piaskowa/Os. Miodowe",52.2265686836,16.8257783746,C
37,"PASI41","Pasieka",52.4261525300,16.9311888200,A
776,"MARS01","Marszałkowska",52.4015220000,16.8649740000,A
1357,"CZER01","Czernichowska ",52.3464601100,16.9196288900,A
2600,"GDWEZ01","Gądki/Węzeł",52.3118359500,17.0467649200,B
2319,"SRDWA01","Śródka/II",52.2976996200,17.1319911100,B
1716,"POGL42","Poznań Główny",52.4029387600,16.9149992700,A
150,"MILO42","Miłostowo",52.4101993000,17.0025350800,A
956,"KOGRA02","Komorniki/Granica",52.3361604829,16.8253061326,B
265,"GOPRO02","Golęczewo/Promienista",52.5372995800,16.8109521500,C
4302,"KJKII01","Krajkowo/II",52.2086299049,16.9493877256,C
53,"WINI41","Os. Winiary",52.4359270900,16.9115017500,A
2642,"ZMKOS02","Zaniemyśl/Kościół",52.1516619700,17.1655036300,D
36,"ZNIW71","Żniwna",52.4243429100,16.9263538700,A
1453,"SLAS02","Śląska",52.4246233300,16.9078521100,A
1375,"PINC01","Pińczowska",52.3596976400,16.9407934400,A
1104,"OPL03","Os. Pod Lipami",52.4309114800,16.9347196000,A
3628,"JOPIA01","Jerzykowo/pl. Piastowski",52.4693963489,17.1714152668,C
455,"RUBI02","Rubież",52.4489062700,16.9476013600,A
356,"SUCH01","Sucholeska",52.4625733300,16.8685713400,A
1759,"KOKSM01","Komorniki/Ks.Malinowskiego",52.3392363200,16.8004527700,B
881,"PULIB03","Puszczykowo/Libelta",52.2731169000,16.8588530600,C
1819,"PWPAW01","Pawłowice/Pawłowicka",52.4879881900,16.7987727600,B
3312,"WYBAT02","Wysogotowo/Batorowska",52.4129286600,16.7673969800,B
2634,"JMJMM02","Jeziory Małe/",52.1671102400,17.1484836500,D
460,"LUCK02","Łużycka",52.4520237492,16.9346006470,A
1133,"MAGA02","Małe Garbary",52.4104549400,16.9380900400,A
2040,"TPNOW02","Tarnowo Pdg/Nowa",52.4627828000,16.6558864200,C
1791,"RSROS01","Rosnowo/",52.3252390600,16.7822946900,C
4406,"XNSWI01","Konarskie/Świetlica",52.2233939661,17.0406337400,C
570,"PSAR02","Psarskie",52.4732148200,16.8030259500,A
4542,"GWSZE02","Gowarzewo/Szewska",52.3495336800,17.1001830600,B
3968,"ZLJAS02","Złotniki/Jaskółcza",52.4808453806,16.8505415660,B
3105,"KNSEZ01","Konarzewo/Sezamkowa",52.3376130196,16.7040137190,C
101,"AREN41","Arena",52.3972781800,16.8883695100,A
1632,"REMO02","Rezerwat Morasko",52.4879355700,16.8974506500,A
3802,"MELES02","Mielno/Leśna",52.4933972182,17.0671678390,C
3353,"WTWIT02","Witkowice/Gorgoszewo Skrzyżowanie ",52.4830160000,16.5223720000,C
77,"DRZE42","Drzewieckiego",52.3965900200,16.8668666900,A
3022,"RIMUZ01","Rogalin/Muzeum",52.2351872135,16.9330363453,C
2185,"OWKSP02","Owińska/Ks. Piotrowskiego",52.5172277800,16.9745642100,C
3830,"KBSWI01","Kobylniki/Tarnowska",52.4708804800,16.7238921600,B
1409,"OB I02","Os. Orła Białego I",52.3757688500,16.9665523300,A
3944,"GWSNI02","Gowarzewo/Śnieżna",52.3519283289,17.1082528955,B
3538,"WYSTO02","Wysogotowo/Stolarska",52.4071616000,16.7846613900,B
1773,"KOWI02","Kowalewicka Wiadukt",52.3623529459,16.8536996845,A
2205,"CEKRE02","Czerwonak/Kręta",52.4753075700,16.9794763200,B
2484,"SOSN01","Sośnicka",52.4057000000,17.0419430000,A
512,"STKA02","Strzeszyńska",52.4436909800,16.9032034800,A
1792,"RSROS02","Rosnowo/",52.3256300000,16.7803300000,C
1200,"KZOSL02","Koziegłowy/Os. Leśne",52.4533864300,16.9920604200,B
2280,"WESZK02","Wierzonka/Szkoła",52.4874200000,17.0920900000,C
2637,"JWDOL02","Jeziory Wielkie/Doliwiec Leśny",52.1746370500,17.1401624000,D
2546,"GATUL01","Garby Wielkie/Tulecka",52.3700540000,17.0739770000,C
1740,"PLRYN01","Plewiska/Rynek",52.3686891100,16.8127774200,B
4,"MT72","Most Teatralny",52.4107374400,16.9126471700,A
1049,"KORF02","Korfantego",52.3596159100,16.8875136500,A
450,"BORA02","Boranta",52.4566864500,16.9521145400,A
1567,"TARC01","Tarczowa",52.3776350000,16.8953637300,A
1203,"KAIN02","Karolin PKM",52.4393700962,16.9820019407,A
3017,"REMOS01","Rogalinek/Mostowa",52.2500780422,16.8980461625,C
1477,"BOBR01","Bobrzańska",52.3852717900,16.9690716400,A
2460,"SGPET01","Sokolniki Gwiazdowskie/Łubinowa",52.4147700000,17.1705440000,C
634,"KLRA03","Kolorowa",52.4105990000,16.8640650000,A
2524,"SDKUP01","Swarzędz/Kupiecka",52.3975620000,17.0725090000,B
164,"PP72","Politechnika",52.4007011200,16.9487645300,A
273,"ZOSOB01","Złotkowo/Sobocka",52.5132079000,16.8354985600,B
1578,"PROM02","Promienista",52.3961334600,16.8811480700,A
663,"OWCZ02","Owcza",52.4063616300,16.8181857800,A
3220,"KNMŁY02","Konarzewo/Młyńska",52.3397150535,16.7205421900,C
1015,"URAD02","Uradzka",52.3554451100,16.8599709100,A
3043,"BABAR01","Baranowo./",52.2132532500,16.9207580500,C
2939,"JSNZ02","Jaśkowiaka",52.4886400000,16.9153240000,A
2535,"ZAOZA02","Zalasewo/Os. Zamoyskiego",52.3883140000,17.0687620000,B
2340,"XOLES01","Kobylnica/Leśna",52.4546510000,17.0992000000,B
2631,"JWWIE01","Jeziory Wielkie/Wieś",52.1837436700,17.1228305600,D
1691,"KRAS71","Kraszewskiego",52.4091315800,16.9028608300,A
2508,"XRIZA02","Kruszewnia/Os. Izabelin",52.3851600000,17.0972610000,C
1396,"BYST01","Bystra",52.3712076400,16.9343372100,A
344,"BIAL02","Białczańska",52.4570019700,16.8793614500,A
1559,"SZWO01","Szczepankowo",52.3645901000,17.0093816800,A
1175,"BGPET02","Bogucin/Pętla",52.4322230000,17.0194340000,B
1450,"KLIN02","Klin",52.4185597700,16.9137508000,A
2751,"DHKLO02","Dachowa/Klonowa",52.2967024000,17.0977384600,B
2037,"TPCEN01","Tarnowo Pdg/Centrum",52.4642600000,16.6650100000,C
3157,"WIAT02","Wiatraczna",52.3904760000,16.9667770000,A
3188,"WKGRO02","Więckowice/Gromadzka",52.3935590000,16.6383820000,C
2411,"BOPAL02","Bolechowo/Pałac",52.5442235600,16.9906102700,C
2518,"XRCZA01","Kruszewnia/Czarnoleska",52.3793910000,17.1034750000,C
877,"PUMAJ02","Puszczykowo/3 Maja",52.2721878700,16.8686865800,C
184,"HEWI41","Hetmańska Wiadukt",52.3827743900,16.9292470600,A
1841,"RKGOL02","Rokietnica/Golęcińska",52.5044872100,16.7610926700,B
3978,"SCSZK03","Szczodrzykowo/Szkoła",52.2859329386,17.1017595676,C
1921,"ZOLIP01","Złotkowo/Lipowa",52.5080628500,16.8348496000,B
1613,"FRWO02","Franowo",52.3814452700,17.0014651600,A
979,"LUUNI01","Luboń/Unijna",52.3520455744,16.8652253415,B
299,"SLKON01","Suchy Las/Konwaliowa",52.4784712780,16.8687966719,B
4274,"WIPOD01","Wiry/Podleśna",52.3087200000,16.8713100000,B
830,"PINZ04","Piastowska",52.3726471900,16.9176872700,A
2107,"KMSTO01","Kaźmierz/Storczykowa",52.5100143100,16.5881489700,C
3804,"MWOGR02","Miękowo/Ogrodowa",52.4973885992,16.9832120609,C
3797,"BHPET02","Błażejewko/Pętla",52.1993144100,17.1076877100,C
4502,"SZKA01","Szczawnicka",52.4411882700,16.8863729299,A
3205,"KOWZG02","Komorniki/Os. Zielone Wzgórze ",52.3245000000,16.8200900000,B
849,"KRPOL02","Krosno/Polna",52.2300054438,16.8271065553,C
2395,"SDGRU01","Swarzędz/Cieszkowskiego",52.4133620000,17.0852100000,B
834,"HEWI01","Hetmańska Wiadukt",52.3832121000,16.9288388300,A
886,"PUKOS01","Puszczykowo/Kościelna",52.2856426400,16.8553204000,C
2496,"JSRJE01","Swarzędz/Rabowicka",52.4015320000,17.0853810000,B
465,"UMUL02","Umultowska",52.4427139100,16.9290799200,A
2604,"SYJEZ01","Skrzynki/Jeziorna",52.2669041600,17.0701069100,C
2173,"BOKAS01","Bolechowo-Os./Kasztanowa",52.5503955500,16.9733586200,C
4008,"JROL42","Jasna Rola",52.4514838382,16.9449456990,A
3664,"WOPO06","Wojska Polskiego",52.4288646237,16.8969245877,A
1400,"FORT02","Forteczna",52.3677415500,16.9386690700,A
1435,"LIBE02","Libelta",52.4131215800,16.9202398300,A
1130,"GRLA02","Grochowe Łąki",52.4129500000,16.9388200000,A
3520,"KEPI02","Kępińska",52.3710635000,16.8786349000,A
874,"PULAS01","Puszczykowo/Nadwarciańska Las",52.2567871100,16.8723839300,C
10,"SOLA42","Sołacz",52.4230151800,16.9036213400,A
1993,"SIKSZ01","Sierosław/Kasztanowa",52.4036464500,16.6764207800,C
654,"EDWA02","Edwardowo",52.4093054100,16.8474360100,A
1971,"BTBAT02","Batorowo/Batorowska",52.4211329400,16.7546509600,C
910,"LUTAR03","Luboń/Targowa",52.3396970107,16.8770904225,B
1656,"LOMZ02","Łomżyńska",52.4098753300,16.9851653500,A
3846,"KLWEZ01","Kleszczewo/Węzeł",52.3347800777,17.1675045125,B
2284,"KFDWR01","Karłowice/Dwór",52.4940860000,17.1003210000,C
4042,"RKBUK01","Rokietnica/Bukowa",52.4978860000,16.7339090000,B
693,"DOOSR02","Dopiewo/Ośrodek Zdrowia",52.3591720100,16.6837441500,C
268,"GOPKM02","Golęczewo/PKM",52.5349678600,16.8268641000,C
3712,"KDBWI02","Kórnik/Bnin Witosa",52.2257259700,17.0909695900,C
2629,"BHPET01","Błażejewko/Pętla",52.1992748000,17.1076437400,C
2004,"SALIP01","Sady/Lipowa",52.4436480300,16.7184648700,C
3922,"DEWIA02","Dębogóra/Wiązowa",52.4989976345,17.0761551951,C
2741,"RBSKO04","Robakowo/Szkolna Rondo",52.3099004400,17.0669290300,B
1997,"LWOTO02","Lusowo/Otowska",52.4259554000,16.7150521600,C
297,"ZLZLO01","Złotniki/Złotnicka",52.4868397800,16.8534343900,B
4206,"TPSEZ01","Tarnowo Pdg/Sezamkowa",52.4733310000,16.6517840000,C
318,"MOCM02","Morasko Cmentarz",52.4844634100,16.9100089000,A
1713,"DWZA02","Dworzec Zachodni",52.4009897700,16.9097960300,A
2392,"GTDOZ02","Gortatowo/Dożynkowa",52.4244570000,17.1019520000,B
664,"ZLDZ01","Złotowska Działki",52.4014307700,16.8100223300,A
541,"GOLE02","Golęcin",52.4303575800,16.8914781200,A
823,"OSDE01","Os. Dębina",52.3604115200,16.9044811600,A
233,"RSTA41","Rondo Starołęka",52.3810631200,16.9433080300,A
914,"LUZER02","Luboń/Żeromskiego ",52.3401570994,16.8816357520,B
330,"SLBOR02","Suchy Las/Borówkowa",52.4743723400,16.8626849100,B
2455,"PKFOL01","Paczkowo/Folwarczna",52.4027530000,17.1636350000,C
1470,"INFL02","Inflancka",52.3855053400,16.9630183400,A
2498,"JSRDW01","Jasin/Rabowicka I",52.4005070000,17.0927200000,B
2617,"KDBLA02","Kórnik/Bnin Błażejewska",52.2282747800,17.0934814700,C
3595,"KALI02","Kalinowa",52.3686642348,16.9037278244,A
548,"HEZJ01","Hezjoda",52.4453060500,16.8744765100,A
661,"LAWI01","Ławica",52.4095376500,16.8229507000,A
194,"STMA41","Starołęka Mała",52.3765038800,16.9402608900,A
493,"POLA02","Połabska",52.4352475700,16.9312698300,A
2087,"TPZIE01","Tarnowo Pdg/Zielona",52.4676001100,16.6577562800,C
3901,"BNSZK02","Baranowo/Wypoczynkowa Szkoła",52.4433890000,16.7912780000,B
212,"OSLE42","Os. Lecha",52.3900634300,16.9778299400,A
925,"LUOKR02","Luboń/Okrzei",52.3462911580,16.8863581723,B
2139,"KXDZI02","Koninko/Dziennikarska",52.3090730000,17.0162780000,B
593,"KRZY04","Krzyżowniki",52.4416695900,16.8073361700,A
1823,"TURY02","Turystyczna",52.4826084600,16.7803631700,A
2753,"SCTRZ01","Szczodrzykowo/Poznańska",52.2931570100,17.1068273600,C
336,"SLWIA01","Suchy Las/Wiadukt",52.4694683081,16.8825359634,B
4444,"TPSZK02","Tarnowo Pdg/Szkolna",52.4675000000,16.6631390000,C
2972,"ZLPNL01","Złotniki/Park Nickel",52.4857280755,16.8500988391,B
976,"LUZAB01","Luboń/Żabikowo",52.3451270000,16.8543960000,B
943,"WINOW01","Wiry/Nowa",52.3175890715,16.8703167009,B
1328,"PASY01","Park Sypniewskiego",52.3115526900,16.9737851900,A
3637,"JRMAG01","Jaryszki/Składowa Magazyny",52.3349753200,17.0120519900,B
172,"AWF41","AWF",52.3992400000,16.9343000000,A
1878,"NASTA02","Napachanie/Starzyńska",52.4897370000,16.7317860000,B
3587,"KOPOE01","Komorniki/Os. Poetów ",52.3224300000,16.8055100000,B
254,"ZIWSP01","Zielątkowo/Wspólna",52.5605640700,16.8126771500,C
225,"POKA42","Polanka",52.3969400000,16.9622600000,A
2714,"PEPET01","Pętkowo/",52.2109009224,17.2551496815,C
403,"KURP02","Kurpińskiego",52.4505247900,16.9195517600,A
1406,"OBOD02","Obodrzycka",52.3716606900,16.9580660400,A
779,"NIES02","Niestachowska",52.4214491900,16.8943141900,A
3997,"SWWA01","Św. Wawrzyńca",52.4186898429,16.9026800374,A
153,"BAKA42","Baraniaka",52.4037693100,16.9543871300,A
369,"OSMA01","Os. Marysieńki",52.4604586800,16.9039205700,A
2204,"CEKRE01","Czerwonak/Kręta",52.4740840800,16.9793989300,B
1259,"CHAR02","Chartowo",52.3964660400,16.9821881100,A
75,"GROC41","Grochowska",52.3989629500,16.8758472200,A
786,"UP02","Uniwersytet Przyrodniczy",52.4262198100,16.9039978500,A
1182,"JAASF02","Janikowo/Asfaltowa",52.4404412077,17.0272191149,B
1072,"SCIE04","Ściegiennego",52.3898548100,16.8749956700,A
2038,"TPCEN02","Tarnowo Pdg/Centrum",52.4642180000,16.6637880000,C
2093,"GRDLII01","Góra/Długa II",52.4864682700,16.6479383900,C
1373,"RAKA01","Radomska",52.3543120600,16.9481122600,A
2447,"SEMIO02","Siekierki Wielkie/Miodowa",52.3871070000,17.1599190000,C
975,"LUZAB02","Luboń/Żabikowo",52.3450460000,16.8542620000,B
1625,"GLHE02","Głogowska/Hetmańska",52.3902373200,16.8933198200,A
1469,"OSWI02","Os. Oświecenia",52.3894777000,16.9585817900,A
3031,"RZRII01","Radzewice/II",52.2147007717,16.9847320899,C
507,"TROJ02","Trójpole",52.4366036600,16.9118021400,A
983,"LUOLU03","Luboń/Os. Lubonianka",52.3486272888,16.8813701159,B
4379,"KDCEL01","Kórnik/Celichowskiego",52.2399434189,17.0996492360,C
1760,"KOKSM02","Komorniki/Ks.Malinowskiego",52.3395108200,16.8004001400,B
139,"ZAWA42","Zawady",52.4136466034,16.9581832333,A
1217,"SWIA01","Światopełka",52.4088075100,17.0247293100,A
2272,"MELAK02","Mielno/Łąkowa",52.4916912000,17.0673597200,C
2021,"KBLIP01","Kobylniki/Lipowa",52.4725984206,16.7485077727,B
582,"ADMI01","Admiralska",52.4751780000,16.7768486100,A
1967,"TPDZI01","Tarnowo Pdg/Działkowa",52.4576954700,16.6905986000,C
772,"OGNI01","Ognik",52.4072920000,16.8679730000,A
4461,"BIEA01","Bielicowa",52.4491711448,16.9614889275,A
444,"BIPRK02","Biedrusko/Park",52.5451933400,16.9467181900,B
935,"LUZSK01","Luboń/Zespół Szkół",52.3487445431,16.8969688604,B
2422,"LOSZK02","Łowęcin/Szkolna",52.4132350000,17.1159730000,C
2243,"KLSZK01","Kleszczewo/Szkoła II",52.3360707600,17.1658086900,B
3594,"KALI01","Kalinowa",52.3690518989,16.9036540366,A
995,"LANG02","Lange",52.3560442600,16.8335880300,A
3622,"JKJAN02","Jankowo/",52.4441853926,17.1693639655,C
2666,"SCOGR01","Szczodrzykowo/Ogrodowa",52.2830122500,17.1066191200,C
1297,"BRPOD01","Borówiec/Pod Borem",52.2805952400,17.0269315300,B
1955,"PMWYS01","Przeźmierowo/Wysogotowska",52.4363947800,16.7726737900,B
1187,"KZZDR01","Koziegłowy/Zakłady Drobiarskie",52.4412425800,16.9981860100,B
1870,"MRGNI01","Mrowino/Gniewka",52.5150124100,16.7196945800,B
1908,"RKTOP01","Rokietnica/Topolowa",52.5147635200,16.7652208100,B
2143,"TUSZK02","Tulce/Szkoła",52.3449015000,17.0673303800,B
4184,"MWSLO01","Miękowo/Słowackiego",52.4893155666,16.9828431218,C
4225,"PLJAR01","Plewiska/Jarzębinowa",52.3713958418,16.8316076121,B
3227,"PADWR01","Palędzie/Dworzec Kolejowy",52.3744788387,16.7444051700,C
1772,"RKAP72","Rondo Kaponiera",52.4083727700,16.9127450800,A
2310,"ZNNWS02","Zimin/Nowy Świat",52.2921395800,17.1716425200,B
4411,"CNSTO01","Czmoniec/Stokrotkowa",52.1692169676,17.0308789906,C
1229,"KOBY02","Kobylepole",52.3909074600,17.0175220300,A
2701,"DCSKR02","Dębiec/Skrzyżowanie",52.2381892884,17.1584286110,C
436,"IMBI01","Imbirowa",52.4999651700,16.9400833200,A
1573,"KOLE01","Kolejowa",52.3873329300,16.9028153600,A
1913,"BYPAW02","Bytkowo/Pawłowicka",52.5179181100,16.7770482300,B
1809,"POGL00","Poznań Główny",52.4029221300,16.9138638200,A
2117,"KXDRU01","Koninko/Drukarska",52.3194150000,17.0243310000,B
571,"PSAR01","Psarskie",52.4736903600,16.8033006500,A
1575,"TECZ02","Tęczowa",52.3929166000,16.8786886700,A
2452,"PKSZK02","Paczkowo/Szkoła",52.4020510000,17.1595310000,C
105,"TRAU44","Traugutta",52.3853237900,16.9138239700,A
3665,"WOPO05","Wojska Polskiego",52.4292337530,16.8971459512,A
2647,"BELAS02","Biernatki/Laskowa",52.2263878000,17.1070942600,C
2759,"DHCIS01","Dachowa/Cisowa",52.2918668007,17.0796674952,B
4269,"WIPII02","Wiry/PKM II",52.3148900000,16.8685900000,B
1788,"COSRD02","Chomęcice/Środkowa",52.3315679200,16.7465379500,C
2152,"TUKRO01","Tulce/Krótka",52.3427530000,17.0762860000,B
4354,"TBWIE01","Trzebisławki/Wieś",52.2481887117,17.1379893857,C
878,"PUPPM02","Puszczykowo/Puszczykówko PKM",52.2721533000,16.8620024000,C
1917,"SOKAS02","Sobota/Kasztanowa",52.5212223000,16.8028219700,B
532,"LUTY01","Lutycka",52.4385654600,16.8943024500,A
23,"ALSO42","Aleje Solidarności",52.4359820600,16.9199740600,A
1538,"KRSZ02","Krzesiny Szkoła",52.3413112800,16.9919595400,A
489,"ROSO04","Rondo Solidarności",52.4341511600,16.9403435800,A
1078,"CZNZ02","Częstochowska",52.3841299200,16.8825392400,A
670,"SKOSM02","Skórzewo/Os. Makowe",52.3886978000,16.7827904100,B
2128,"KXLAS02","Koninko/Las",52.2997180000,17.0308230000,B
764,"MARC01","Marcelińska",52.4043790100,16.8745328200,A
4123,"SKOGR01","Skórzewo/Ogrodowa",52.3945040635,16.7879399820,B
875,"PUNIW02","Puszczykowo/Niwka Szpital",52.2641841800,16.8701902600,C
2531,"ZAGLE01","Zalasewo/Glebowa",52.3906200000,17.0757250000,B
4166,"STAR07","Starołęka PKM",52.3661939234,16.9291993788,A
2118,"KXDRU02","Koninko/Drukarska",52.3197820000,17.0239600000,B
1810,"SYNZ02","Sycowska II",52.3614846600,16.8366733400,A
1457,"OSSL01","Os. Słowiańskie",52.4251895000,16.9173173100,A
1802,"ROSTW01","Rosnówko/Stawnego",52.2996148486,16.7719575409,C
1548,"CHRZ01","Chrzanowska",52.3473471800,17.0053267100,A
389,"OPIE02","Opieńskiego",52.4599520000,16.9217130000,A
4078,"GRMEC02","Gruszczyn/Mechowska",52.4293958088,17.0698094428,B
252,"CHNAT02","Chludowo/Nad Torem",52.5604177800,16.8196280500,C
1067,"JUGO02","Jugosłowiańska",52.3911399600,16.8662390600,A
2042,"TPPIA02","Tarnowo Pdg/Piaskowa",52.4590882000,16.6466023900,C
349,"MORS01","Morszyńska",52.4579201500,16.8727657600,A
843,"DRPRZ01","Drużyna/Przejazd",52.2113352073,16.8224579228,C
2253,"KXBYL02","Komorniki gm.Kleszczewo/Bylin",52.3263893400,17.1247081400,B
210,"OCZ72","Os. Czecha",52.3861128400,16.9756493300,A
1047,"SWIE03","Świerczewo",52.3563551700,16.8843606300,A
87,"MODW72","Most Dworcowy",52.4041360000,16.9112290000,A
1351,"STRZ02","Strzeleckiego",52.3356666600,16.9244965400,A
1672,"BAKA03","Baraniaka",52.4032123900,16.9542642700,A
1098,"KONZ02","Konopnickiej",52.4033702600,16.8997856100,A
861,"KKKRO02","Krosinko/",52.2341259500,16.8167560700,C
2739,"RBSKO01","Robakowo/Szkolna Rondo",52.3088719400,17.0704373300,B
927,"LUJPA02","Luboń/Jana Pawła II",52.3456056290,16.8828606298,B
226,"HCP42","HCP",52.3815242000,16.9113663400,A
2211,"KZLIP02","Koziegłowy/Lipowa",52.4555496900,16.9844963200,B
2156,"WRPOD01","Wiórek/Podleśna",52.3072488100,16.9095126200,B
1545,"SWKI02","Świątniczki",52.3359999800,17.0108321500,A
557,"ZOWY02","Żołnierzy Wyklętych",52.4406722100,16.8677999100,A
4259,"ZAPPR02","Zalasewo/Polska/Przedszkole",52.3894670700,17.0856738200,B
1532,"RYMA01","Rymanowska",52.3453880500,16.9843959600,A
1609,"DZIA01","Dziadoszańska",52.3771225000,16.9692176000,A
602,"LUPO01","Łupowska",52.4353853900,16.8300010700,A
3189,"WKSZK01","Więckowice/Szkoła",52.3967070000,16.6378490000,C
1553,"PLON01","Plonowa",52.3549389300,17.0102529700,A
1498,"PK02","Piaśnicka/Kurlandzka",52.3845809800,16.9868047300,A
1513,"LOPA02","Łopawska",52.3692128700,16.9933133300,A
2203,"CEOPP02","Czerwonak/Os. Przylesie PKM",52.4808199700,16.9787556700,B
1163,"SMNA02","Smolna",52.4230283300,16.9641699300,A
38,"PASI42","Pasieka",52.4263859700,16.9318731300,A
2166,"BOSZK02","Bolechowo-Os./Szkoła",52.5412643600,16.9746370000,C
965,"LUSTU01","Luboń/Studzienna",52.3428724274,16.8442991166,B
1571,"DMOW01","Dmowskiego",52.3870716600,16.8966194900,A
4442,"TPMOD02","Tarnowo Pdg/Modrakowa",52.4754225264,16.6561844561,C
3936,"CEBLE02","Czerwonak/Błękitna",52.4647901200,16.9965194600,B
3523,"WROB01","Wróblewskiego",52.3640766000,16.8840697000,A
680,"DKLAS02","Dąbrówka/Las",52.3868636600,16.7458264800,C
1831,"KZDZI01","Koziegłowy/Działki",52.4496473600,17.0030254700,B
2245,"KLSTR02","Kleszczewo/Baza ZK",52.3337428200,17.1638608200,B
4333,"DARN01","Darniowa",52.4142320090,17.0543877891,A
3954,"RRAT71","Rondo Rataje",52.3946430000,16.9496830000,A
378,"SOK02","Os. Sobieskiego Komisariat",52.4661330000,16.9102135000,A
1499,"PK01","Piaśnicka/Kurlandzka",52.3843560800,16.9867470100,A
1160,"CHEM01","Chemiczna",52.4277950000,16.9656020000,A
303,"SLKOS03","Suchy Las/Kościół",52.4736033600,16.8782179000,B
343,"SZSZ02","Szarych Szeregów",52.4591456900,16.8803907400,A
590,"SLUP02","Słupska",52.4486133400,16.8041124700,A
1626,"GLHE01","Głogowska/Hetmańska",52.3905333300,16.8934472500,A
2071,"LKGRA01","Lusówko/Grabowa",52.4334361600,16.6394221600,C
2299,"LPLIP01","Lipowiec/",52.3182178400,17.1838974100,B
2950,"OSIA03","Ostatnia",52.3725136784,16.8668044008,A
220,"SZWA41","Szwajcarska",52.3824818500,16.9982370300,A
1205,"CZEA01","Czerwonacka",52.4352924338,16.9803048209,A
3075,"LUZSK04","Luboń/Zespół Szkół",52.3481672883,16.8976329507,B
464,"UMUL05","Umultowska",52.4424170000,16.9294600000,A
409,"WOKI02","Wojciechowskiego",52.4506105500,16.9151571400,A
4377,"BEGAW01","Biernatki/Gawrycha",52.2357116870,17.1028811424,C
1598,"BERG01","Bergera",52.3940352200,16.9158069100,A
54,"LUSZ41","Lutycka Szpital",52.4396789800,16.9101567100,A
1976,"BTPOR02","Batorowo/Poranek",52.4218438200,16.7399436000,C
919,"LURAT01","Luboń/Ratajskiego",52.3384430192,16.8916413800,B
1762,"KOKSW02","Komorniki/Ks.Wawrzyniaka",52.3470874600,16.8032274800,B
2312,"ZNOSP01","Zimin/Świetlica OSP",52.2945833900,17.1582719500,B
2382,"KCPRO01","Kicin/Prosta",52.4625245100,17.0103580000,B
2865,"GWTRU01","Gowarzewo/Truskawkowa",52.3667165500,17.1417408500,B
2510,"SDFIE02","Swarzędz/Pogodna/Średzka",52.4004940000,17.0842360000,B
1088,"SSKA01","Szymborska",52.3927756900,16.8897563700,A
4462,"CCHA01","Czarnucha",52.4498370690,16.9541986912,A
3995,"KOTU01","Kościelna Tunel",52.4181135019,16.9062218526,A
1316,"BBJDW02","Babki/Jednostka Wojskowa",52.3116340400,16.9377460700,B
2527,"SDOKR01","Swarzędz/Okrężna",52.3969850000,17.0775540000,B
1793,"RSROS04","Rosnowo/",52.3248815700,16.7808619500,C
4303,"KKGRZ01","Krosinko/Grzybowa",52.2315699860,16.8060917850,C
2867,"GWBOR01","Gowarzewo/Borówkowa",52.3702308800,17.1486041600,B
1383,"SWAN02","Św. Antoniego",52.3643035500,16.9276630400,A
1547,"CHRZ02","Chrzanowska",52.3468959600,17.0057443500,A
52,"WINI42","Os. Winiary",52.4356506500,16.9113141800,A
2170,"BOWOJ01","Bolechowo-Os./Wojska Polskiego",52.5417104200,16.9724615900,C
675,"DBWIL01","Dąbrowa/Leśna",52.3974000000,16.7559600000,C
2047,"RUSZK02","Rumianek/Szkolna",52.4621237800,16.6240799700,C
586,"REKR02","Rekreacyjna",52.4646400000,16.8003498300,A
396,"OSBP01","Os. Batorego Pływalnia",52.4570192800,16.9276707800,A
1973,"BTWID02","Batorowo/Widok",52.4218560000,16.7467490000,C
1689,"UE42","Uniwersytet Ekonomiczny",52.4064200000,16.9171400000,A
752,"SZYL01","Szylinga",52.4083315800,16.8987510400,A
2114,"KMRYN01","Kaźmierz/Rynek",52.5132944400,16.5831383400,C
4124,"SKOGR02","Skórzewo/Ogrodowa",52.3948284298,16.7875710430,B
3178,"DOWJE02","Dopiewo/Więckowska I",52.3683036141,16.6661015387,C
313,"SLKRA02","Suchy Las/Krańcowa",52.4813876500,16.8864448500,B
3588,"KOPOE02","Komorniki/Os. Poetów ",52.3235908903,16.8052506039,B
1429,"MORO01","Most Św. Rocha",52.4022680400,16.9406147500,A
4131,"WIMO02","Wilków Morskich",52.4779766571,16.7811219878,A
1768,"MT71","Most Teatralny",52.4100216300,16.9131850300,A
